case,transition_mode,mixer_method,method,theta,theta_over_pi,beta,beta_over_pi,r,P_valid,P_uniform,delta_theta_pi_vs_exp,delta_beta_pi_vs_exp,delta_r_vs_exp,delta_P_vs_exp,W,valid_windows
04_1d_clustered_medium,descent,linear_valid,M4 (grad),0.7871586803224666,0.25056038994202723,0.5230923712977751,0.16650547317140396,55,0.15786158512066614,0.2857142857142857,-0.12443961005797277,-0.145994526828596,0,-0.5865874174765319,14,4
04_1d_clustered_medium,descent,linear_valid,M5 (hybrid),0.6544984694978735,0.20833333333333331,0.5235987755982988,0.16666666666666666,45,0.787811200367591,0.2857142857142857,-0.16666666666666669,-0.14583333333333331,-10,0.04336219777039296,14,4
04_1d_clustered_medium,descent,linear_valid,Experimental,1.1780972450961724,0.375,0.9817477042468102,0.31249999999999994,55,0.744449002597198,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,valid_boundary,linear_valid,M1 (sweep),1.0471975511965976,0.3333333333333333,0.916297857297023,0.29166666666666663,29,0.6837078379341944,0.2857142857142857,-0.125,-0.10416666666666666,15,0.14965113186186285,14,4
04_1d_clustered_medium,valid_boundary,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,14,0.3302881094051409,0.2857142857142857,-0.125,-0.31943896064922356,0,-0.20376859666719066,14,4
04_1d_clustered_medium,valid_boundary,linear_valid,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.28075209601411666,0.2857142857142857,0.04166666666666669,-0.14583333333333331,-13,-0.2533046100582149,14,4
04_1d_clustered_medium,valid_boundary,linear_valid,M4 (grad),0.16624565789016035,0.05291763644156634,0.46627141802498406,0.14841880200228735,14,0.3483822431738615,0.2857142857142857,-0.405415696891767,-0.24741453133104593,0,-0.18567446289847006,14,4
04_1d_clustered_medium,valid_boundary,linear_valid,M5 (hybrid),0.8508480103472356,0.2708333333333333,0.7526732399225546,0.23958333333333334,35,0.7915348668276816,0.2857142857142857,-0.1875,-0.15624999999999997,21,0.25747816075535,14,4
04_1d_clustered_medium,valid_boundary,linear_valid,Experimental,1.4398966328953218,0.4583333333333333,1.2435470920459597,0.3958333333333333,14,0.5340567060723316,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,oriented_valid,linear_valid,M1 (sweep),0.5235987755982988,0.16666666666666666,0.39269908169872414,0.125,13,0.754473983301952,0.2857142857142857,-0.04166666666666666,-0.04166666666666666,9,0.14246500019383024,14,4
04_1d_clustered_medium,oriented_valid,linear_valid,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,4,0.4026566753643083,0.2857142857142857,0.125,-0.0902722939825569,0,-0.20935230774381347,14,4
04_1d_clustered_medium,oriented_valid,linear_valid,M3 (theory),1.5707963267948966,0.5,0.7853981633974483,0.25,1,0.20104474679554377,0.2857142857142857,0.2916666666666667,0.08333333333333334,-3,-0.41096423631257806,14,4
04_1d_clustered_medium,oriented_valid,linear_valid,M4 (grad),0.7277578900616473,0.2316525311548786,1.4440231158949013,0.45964683366726883,4,0.23917378090567024,0.2857142857142857,0.023319197821545283,0.29298016700060214,0,-0.3728352022024516,14,4
04_1d_clustered_medium,oriented_valid,linear_valid,M5 (hybrid),0.7526732399225546,0.23958333333333334,0.6217735460229799,0.19791666666666666,59,0.8718763994263197,0.2857142857142857,0.031250000000000035,0.03125,55,0.2598674163181979,14,4
04_1d_clustered_medium,oriented_valid,linear_valid,Experimental,0.6544984694978735,0.20833333333333331,0.5235987755982988,0.16666666666666666,4,0.6120089831081218,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,delta_cost,rx_all,M1 (sweep),2.617993877991494,0.8333333333333333,1.2435470920459597,0.3958333333333333,19,0.6491747460902322,0.2857142857142857,0.08333333333333325,0.08333333333333334,1,0.06705161767138146,14,4
04_1d_clustered_medium,delta_cost,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,18,0.38258132649482574,0.2857142857142857,-0.4166666666666667,-0.23610562731589022,0,-0.199541801924025,14,4
04_1d_clustered_medium,delta_cost,rx_all,M3 (theory),1.5707963267948966,0.5,1.1525719972156676,0.3668750612523435,1,0.24055588052112548,0.2857142857142857,-0.25,0.0543750612523435,-17,-0.34156724789772525,14,4
04_1d_clustered_medium,delta_cost,rx_all,M4 (grad),0.2515472695146335,0.08006998272904632,0.5235987755982989,0.16666666666666669,18,0.23237866750368763,0.2857142857142857,-0.6699300172709536,-0.1458333333333333,0,-0.3497444609151631,14,4
04_1d_clustered_medium,delta_cost,rx_all,M5 (hybrid),2.356194490192345,0.75,0.916297857297023,0.29166666666666663,52,0.7242402213806405,0.2857142857142857,0.0,-0.02083333333333331,34,0.14211709296178976,14,4
04_1d_clustered_medium,delta_cost,rx_all,Experimental,2.356194490192345,0.75,0.9817477042468102,0.31249999999999994,18,0.5821231284188507,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,descent,rx_all,M1 (sweep),1.1780972450961724,0.375,0.39269908169872414,0.125,27,0.6508136539347155,0.2857142857142857,0.16666666666666669,-0.08333333333333331,-30,0.05101834959027651,14,4
04_1d_clustered_medium,descent,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,57,0.5606685314250228,0.2857142857142857,0.125,-0.13193896064922356,0,-0.03912677291941613,14,4
04_1d_clustered_medium,descent,rx_all,M3 (theory),1.5707963267948966,0.5,1.1525719972156676,0.3668750612523435,1,0.1996236799567237,0.2857142857142857,0.2916666666666667,0.15854172791901017,-56,-0.40017162438771525,14,4
04_1d_clustered_medium,descent,rx_all,M4 (grad),0.8300218368185877,0.2642041564077855,0.5235987755982989,0.16666666666666669,57,0.298944451859209,0.2857142857142857,0.05587082307445221,-0.04166666666666662,0,-0.30085085248522997,14,4
04_1d_clustered_medium,descent,rx_all,M5 (hybrid),1.1126473981463851,0.3541666666666667,0.3599741582238305,0.11458333333333334,29,0.6760338517595725,0.2857142857142857,0.14583333333333337,-0.09374999999999996,-28,0.07623854741513358,14,4
04_1d_clustered_medium,descent,rx_all,Experimental,0.6544984694978735,0.20833333333333331,0.6544984694978735,0.20833333333333331,57,0.599795304344439,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,valid_boundary,rx_all,M1 (sweep),2.22529479629277,0.7083333333333333,0.916297857297023,0.29166666666666663,13,0.5792957028967232,0.2857142857142857,0.29166666666666663,-0.02083333333333331,-47,0.024927420559901936,14,4
04_1d_clustered_medium,valid_boundary,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,60,0.3049024485007762,0.2857142857142857,-0.08333333333333331,-0.23610562731589022,0,-0.24946583383604504,14,4
04_1d_clustered_medium,valid_boundary,rx_all,M3 (theory),1.5707963267948966,0.5,1.1525719972156676,0.3668750612523435,1,0.12419437974264294,0.2857142857142857,0.08333333333333338,0.0543750612523435,-59,-0.4301739025941783,14,4
04_1d_clustered_medium,valid_boundary,rx_all,M4 (grad),6.141205705052308,1.9548064890064463,0.5235987755982998,0.16666666666666696,60,0.2682180188773937,0.2857142857142857,1.5381398223397797,-0.14583333333333298,0,-0.2861502634594275,14,4
04_1d_clustered_medium,valid_boundary,rx_all,M5 (hybrid),2.2580197197676632,0.7187499999999998,0.916297857297023,0.29166666666666663,13,0.5794712324848625,0.2857142857142857,0.3020833333333332,-0.02083333333333331,-47,0.025102950148041314,14,4
04_1d_clustered_medium,valid_boundary,rx_all,Experimental,1.308996938995747,0.41666666666666663,0.9817477042468102,0.31249999999999994,60,0.5543682823368212,0.2857142857142857,0.0,0.0,0,0.0,14,4
04_1d_clustered_medium,oriented_valid,rx_all,M1 (sweep),0.5235987755982988,0.16666666666666666,0.19634954084936207,0.0625,7,0.8314380640616479,0.2857142857142857,-0.125,-0.04166666666666666,-40,0.05873536860217077,14,4
04_1d_clustered_medium,oriented_valid,rx_all,M2 (eigen),1.0471975511965976,0.3333333333333333,0.24,0.07639437268410976,47,0.7315289819895943,0.2857142857142857,0.04166666666666666,-0.027772293982556893,0,-0.041173713469882856,14,4
04_1d_clustered_medium,oriented_valid,rx_all,M3 (theory),1.5707963267948966,0.5,1.1525719972156676,0.3668750612523435,1,0.18695633594945837,0.2857142857142857,0.20833333333333334,0.2627083945856768,-46,-0.5857463595100187,14,4
04_1d_clustered_medium,oriented_valid,rx_all,M4 (grad),1.0396005429028388,0.33091513048800963,0.5235987755982989,0.16666666666666669,47,0.6468154897062448,0.2857142857142857,0.039248463821342956,0.06250000000000004,0,-0.1258872057532323,14,4
04_1d_clustered_medium,oriented_valid,rx_all,M5 (hybrid),0.5890486225480862,0.1875,0.22907446432425574,0.07291666666666666,56,0.8689007418077037,0.2857142857142857,-0.10416666666666666,-0.03124999999999999,9,0.0961980463482266,14,4
04_1d_clustered_medium,oriented_valid,rx_all,Experimental,0.916297857297023,0.29166666666666663,0.32724923474893675,0.10416666666666666,47,0.7727026954594771,0.2857142857142857,0.0,0.0,0,0.0,14,4
05_1d_long_clustered_blocks,delta_cost,local_geometric,M1 (sweep),0.5235987755982988,0.16666666666666666,0.916297857297023,0.29166666666666663,25,0.7233343851693365,0.3793103448275862,-0.03333333333333335,0.025,-25,0.057233536428172416,29,11
05_1d_long_clustered_blocks,delta_cost,local_geometric,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,50,0.39104587927822587,0.3793103448275862,0.05,-0.20937088715358432,0,-0.27505496946293817,29,11
05_1d_long_clustered_blocks,delta_cost,local_geometric,M3 (theory),1.5707963267948966,0.5,0.49934672168013006,0.1589469981442512,1,0.32040689361451113,0.3793103448275862,0.3,-0.10771966852241545,-49,-0.3456939551266529,29,11
05_1d_long_clustered_blocks,delta_cost,local_geometric,M4 (grad),0.6722426222654824,0.2139814725812187,0.45805234872602585,0.1458025909891993,50,0.3505816332504123,0.3793103448275862,0.013981472581218686,-0.12086407567746736,0,-0.31551921549075174,29,11
05_1d_long_clustered_blocks,delta_cost,local_geometric,M5 (hybrid),0.26179938779914946,0.08333333333333334,0.7199483164476609,0.22916666666666666,50,0.7675063286248395,0.3793103448275862,-0.11666666666666665,-0.0375,0,0.10140547988367543,29,11
05_1d_long_clustered_blocks,delta_cost,local_geometric,Experimental,0.6283185307179586,0.2,0.8377580409572781,0.26666666666666666,50,0.666100848741164,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,descent,local_geometric,M1 (sweep),0.1308996938995747,0.041666666666666664,0.39269908169872414,0.125,11,0.7634934496974256,0.3793103448275862,-0.19166666666666665,-0.125,8,0.17581743272101857,29,11
05_1d_long_clustered_blocks,descent,local_geometric,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,3,0.4444578840687361,0.3793103448275862,0.01666666666666669,-0.1927042204869177,0,-0.14321813290767094,29,11
05_1d_long_clustered_blocks,descent,local_geometric,M3 (theory),1.5707963267948966,0.5,0.49934672168013006,0.1589469981442512,1,0.44649598443980765,0.3793103448275862,0.26666666666666666,-0.0910530018557488,-2,-0.1411800325365994,29,11
05_1d_long_clustered_blocks,descent,local_geometric,M4 (grad),0.42225190202116675,0.13440695487324672,1.0620480446084877,0.33806039220104517,3,0.42453719990245453,0.3793103448275862,-0.09892637846008659,0.08806039220104517,0,-0.1631388170739525,29,11
05_1d_long_clustered_blocks,descent,local_geometric,M5 (hybrid),0.16362461737446837,0.05208333333333333,0.4581489286485115,0.14583333333333331,9,0.773502756077025,0.3793103448275862,-0.18124999999999997,-0.10416666666666667,6,0.18582673910061798,29,11
05_1d_long_clustered_blocks,descent,local_geometric,Experimental,0.7330382858376183,0.2333333333333333,0.7853981633974483,0.25,3,0.587676016976407,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,valid_boundary,local_geometric,M1 (sweep),1.0471975511965976,0.3333333333333333,0.9817477042468102,0.31249999999999994,29,0.7020613060463219,0.3793103448275862,-0.2333333333333333,-0.00416666666666669,25,0.22865612263843615,29,11
05_1d_long_clustered_blocks,valid_boundary,local_geometric,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,4,0.3837303491575265,0.3793103448275862,-0.3166666666666666,-0.2593708871535843,0,-0.08967483425035921,29,11
05_1d_long_clustered_blocks,valid_boundary,local_geometric,M3 (theory),1.5707963267948966,0.5,0.49934672168013006,0.1589469981442512,1,0.3905228521321764,0.3793103448275862,-0.06666666666666662,-0.15771966852241545,-3,-0.08288233127570932,29,11
05_1d_long_clustered_blocks,valid_boundary,local_geometric,M4 (grad),0.18016794265692415,0.057349237321093254,0.35266006911521264,0.11225518646163109,4,0.37606615045591896,0.3793103448275862,-0.5093174293455734,-0.20441148020503555,0,-0.09733903295196678,29,11
05_1d_long_clustered_blocks,valid_boundary,local_geometric,M5 (hybrid),1.1453723216212788,0.36458333333333337,0.9653852425093634,0.30729166666666663,28,0.7229168175326595,0.3793103448275862,-0.20208333333333328,-0.009375000000000017,24,0.24951163412477373,29,11
05_1d_long_clustered_blocks,valid_boundary,local_geometric,Experimental,1.780235837034216,0.5666666666666667,0.9948376736367678,0.31666666666666665,4,0.47340518340788573,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,oriented_valid,local_geometric,M1 (sweep),0.1308996938995747,0.041666666666666664,0.1308996938995747,0.041666666666666664,28,0.8267506267064879,0.3793103448275862,-0.025,-0.025,12,0.056292996719516264,29,11
05_1d_long_clustered_blocks,oriented_valid,local_geometric,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,16,0.48164129861256466,0.3793103448275862,0.18333333333333335,-0.009370887153584343,0,-0.288816331374407,29,11
05_1d_long_clustered_blocks,oriented_valid,local_geometric,M3 (theory),1.5707963267948966,0.5,0.49934672168013006,0.1589469981442512,1,0.32929682359973667,0.3793103448275862,0.4333333333333333,0.09228033147758455,-15,-0.441160806387235,29,11
05_1d_long_clustered_blocks,oriented_valid,local_geometric,M4 (grad),0.6862808941772602,0.2184499933156738,0.28133210017355514,0.08955078878609114,16,0.5204407306076495,0.3793103448275862,0.15178332664900715,0.022884122119424474,0,-0.25001689937932214,29,11
05_1d_long_clustered_blocks,oriented_valid,local_geometric,M5 (hybrid),0.06544984694978735,0.020833333333333332,0.09817477042468103,0.03125,54,0.8716017588507244,0.3793103448275862,-0.04583333333333333,-0.035416666666666666,38,0.10114412886375279,29,11
05_1d_long_clustered_blocks,oriented_valid,local_geometric,Experimental,0.20943951023931953,0.06666666666666667,0.20943951023931953,0.06666666666666667,16,0.7704576299869716,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,delta_cost,linear_valid,M1 (sweep),0.5235987755982988,0.16666666666666666,0.916297857297023,0.29166666666666663,25,0.7233343851693365,0.3793103448275862,0.08333333333333333,0.0625,-25,-0.04417194345550213,29,11
05_1d_long_clustered_blocks,delta_cost,linear_valid,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,50,0.39104587927822587,0.3793103448275862,0.16666666666666669,-0.1718708871535843,0,-0.3764604493466127,29,11
05_1d_long_clustered_blocks,delta_cost,linear_valid,M3 (theory),1.5707963267948966,0.5,0.49934672168013006,0.1589469981442512,1,0.32040689361451113,0.3793103448275862,0.4166666666666667,-0.07021966852241546,-49,-0.44709943501032745,29,11
05_1d_long_clustered_blocks,delta_cost,linear_valid,M4 (grad),0.6722426222654824,0.2139814725812187,0.45805234872602585,0.1458025909891993,50,0.3505816332504123,0.3793103448275862,0.13064813924788535,-0.08336407567746737,0,-0.4169246953744263,29,11
05_1d_long_clustered_blocks,delta_cost,linear_valid,M5 (hybrid),0.26179938779914946,0.08333333333333334,0.7199483164476609,0.22916666666666666,50,0.7675063286248395,0.3793103448275862,1.766974823035287e-17,0.0,0,8.881784197001252e-16,29,11
05_1d_long_clustered_blocks,delta_cost,linear_valid,Experimental,0.2617993877991494,0.08333333333333333,0.7199483164476609,0.22916666666666666,50,0.7675063286248386,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,descent,linear_valid,M1 (sweep),0.1308996938995747,0.041666666666666664,0.39269908169872414,0.125,11,0.7634934496974256,0.3793103448275862,-0.16666666666666666,-0.125,8,0.17743112893309043,29,11
05_1d_long_clustered_blocks,descent,linear_valid,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,3,0.4444578840687361,0.3793103448275862,0.04166666666666669,-0.1927042204869177,0,-0.14160443669559908,29,11
05_1d_long_clustered_blocks,descent,linear_valid,M3 (theory),1.5707963267948966,0.5,0.49934672168013006,0.1589469981442512,1,0.44649598443980765,0.3793103448275862,0.2916666666666667,-0.0910530018557488,-2,-0.13956633632452753,29,11
05_1d_long_clustered_blocks,descent,linear_valid,M4 (grad),0.42225190202116675,0.13440695487324672,1.0620480446084877,0.33806039220104517,3,0.42453719990245453,0.3793103448275862,-0.07392637846008658,0.08806039220104517,0,-0.16152512086188064,29,11
05_1d_long_clustered_blocks,descent,linear_valid,M5 (hybrid),0.16362461737446837,0.05208333333333333,0.4581489286485115,0.14583333333333331,9,0.773502756077025,0.3793103448275862,-0.15624999999999997,-0.10416666666666667,6,0.18744043531268983,29,11
05_1d_long_clustered_blocks,descent,linear_valid,Experimental,0.6544984694978735,0.20833333333333331,0.7853981633974483,0.25,3,0.5860623207643352,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,valid_boundary,linear_valid,M1 (sweep),1.0471975511965976,0.3333333333333333,0.9817477042468102,0.31249999999999994,29,0.7020613060463219,0.3793103448275862,-0.25,0.0,25,0.22938660915781778,29,11
05_1d_long_clustered_blocks,valid_boundary,linear_valid,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,4,0.3837303491575265,0.3793103448275862,-0.3333333333333333,-0.2552042204869176,0,-0.08894434773097759,29,11
05_1d_long_clustered_blocks,valid_boundary,linear_valid,M3 (theory),1.5707963267948966,0.5,0.49934672168013006,0.1589469981442512,1,0.3905228521321764,0.3793103448275862,-0.08333333333333331,-0.15355300185574877,-3,-0.0821518447563277,29,11
05_1d_long_clustered_blocks,valid_boundary,linear_valid,M4 (grad),0.18016794265692415,0.057349237321093254,0.35266006911521264,0.11225518646163109,4,0.37606615045591896,0.3793103448275862,-0.52598409601224,-0.20024481353836887,0,-0.09660854643258515,29,11
05_1d_long_clustered_blocks,valid_boundary,linear_valid,M5 (hybrid),1.1453723216212788,0.36458333333333337,0.9653852425093634,0.30729166666666663,28,0.7229168175326595,0.3793103448275862,-0.21874999999999997,-0.005208333333333328,24,0.25024212064415535,29,11
05_1d_long_clustered_blocks,valid_boundary,linear_valid,Experimental,1.832595714594046,0.5833333333333333,0.9817477042468102,0.31249999999999994,4,0.4726746968885041,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,oriented_valid,linear_valid,M1 (sweep),0.1308996938995747,0.041666666666666664,0.1308996938995747,0.041666666666666664,28,0.8267506267064879,0.3793103448275862,-0.041666666666666664,-0.020833333333333336,12,0.07383089006282695,29,11
05_1d_long_clustered_blocks,oriented_valid,linear_valid,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,16,0.48164129861256466,0.3793103448275862,0.16666666666666669,-0.005204220486917679,0,-0.2712784380310963,29,11
05_1d_long_clustered_blocks,oriented_valid,linear_valid,M3 (theory),1.5707963267948966,0.5,0.49934672168013006,0.1589469981442512,1,0.32929682359973667,0.3793103448275862,0.4166666666666667,0.0964469981442512,-15,-0.4236229130439243,29,11
05_1d_long_clustered_blocks,oriented_valid,linear_valid,M4 (grad),0.6862808941772602,0.2184499933156738,0.28133210017355514,0.08955078878609114,16,0.5204407306076495,0.3793103448275862,0.1351166599823405,0.027050788786091136,0,-0.23247900603601146,29,11
05_1d_long_clustered_blocks,oriented_valid,linear_valid,M5 (hybrid),0.06544984694978735,0.020833333333333332,0.09817477042468103,0.03125,54,0.8716017588507244,0.3793103448275862,-0.0625,-0.03125,38,0.11868202220706348,29,11
05_1d_long_clustered_blocks,oriented_valid,linear_valid,Experimental,0.2617993877991494,0.08333333333333333,0.19634954084936207,0.0625,16,0.752919736643661,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,delta_cost,rx_all,M1 (sweep),2.617993877991494,0.8333333333333333,0.6544984694978735,0.20833333333333331,11,0.6695637877695735,0.3793103448275862,-0.16666666666666677,0.04166666666666666,10,0.101238087338539,29,11
05_1d_long_clustered_blocks,delta_cost,rx_all,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,1,0.29379838119557367,0.3793103448275862,-0.75,-0.10937088715358434,0,-0.2745273192354608,29,11
05_1d_long_clustered_blocks,delta_cost,rx_all,M3 (theory),1.5707963267948966,0.5,1.1964627107873127,0.3808459092938592,1,0.2750768517486767,0.3793103448275862,-0.5,0.2141792426271925,0,-0.2932488486823578,29,11
05_1d_long_clustered_blocks,delta_cost,rx_all,M4 (grad),1.652547670721191,0.5260222609805507,0.5235987755982988,0.16666666666666666,1,0.27160573240901903,0.3793103448275862,-0.4739777390194493,0.0,0,-0.29671996802201545,29,11
05_1d_long_clustered_blocks,delta_cost,rx_all,M5 (hybrid),3.010692959690218,0.9583333333333333,1.308996938995747,0.41666666666666663,50,0.6961638157009412,0.3793103448275862,-0.04166666666666676,0.24999999999999997,49,0.12783811526990674,29,11
05_1d_long_clustered_blocks,delta_cost,rx_all,Experimental,3.141592653589793,1.0,0.5235987755982988,0.16666666666666666,1,0.5683257004310345,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,descent,rx_all,M1 (sweep),2.748893571891069,0.875,0.5890486225480862,0.1875,18,0.6855701295879449,0.3793103448275862,0.08333333333333338,0.0,3,0.09874572839991302,29,11
05_1d_long_clustered_blocks,descent,rx_all,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,15,0.45608938695296486,0.3793103448275862,-0.5416666666666666,-0.13020422048691768,0,-0.13073501423506706,29,11
05_1d_long_clustered_blocks,descent,rx_all,M3 (theory),1.5707963267948966,0.5,1.1964627107873127,0.3808459092938592,1,0.420075427383686,0.3793103448275862,-0.29166666666666663,0.19334590929385917,-14,-0.16674897380434595,29,11
05_1d_long_clustered_blocks,descent,rx_all,M4 (grad),1.2754396028589159,0.4059850348203207,0.5235987755982989,0.16666666666666669,15,0.23881801118492071,0.3793103448275862,-0.3856816318463459,-0.02083333333333331,0,-0.3480063900031112,29,11
05_1d_long_clustered_blocks,descent,rx_all,M5 (hybrid),2.748893571891069,0.875,0.5890486225480862,0.1875,18,0.6855701295879449,0.3793103448275862,0.08333333333333338,0.0,3,0.09874572839991302,29,11
05_1d_long_clustered_blocks,descent,rx_all,Experimental,2.4870941840919194,0.7916666666666666,0.5890486225480862,0.1875,15,0.5868244011880319,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,valid_boundary,rx_all,M1 (sweep),1.5707963267948966,0.5,0.8508480103472356,0.2708333333333333,2,0.7053054548238652,0.3793103448275862,0.25,0.0,-12,0.13879184556500546,29,11
05_1d_long_clustered_blocks,valid_boundary,rx_all,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,14,0.4496541034110714,0.3793103448275862,0.0,-0.213537553820251,0,-0.11685950584778831,29,11
05_1d_long_clustered_blocks,valid_boundary,rx_all,M3 (theory),1.5707963267948966,0.5,1.1964627107873127,0.3808459092938592,1,0.22359794195849578,0.3793103448275862,0.25,0.11001257596052587,-13,-0.34291566730036394,29,11
05_1d_long_clustered_blocks,valid_boundary,rx_all,M4 (grad),1.1486322149953252,0.36562098962219736,0.5235987755982989,0.16666666666666669,14,0.27593715778675654,0.3793103448275862,0.11562098962219736,-0.10416666666666662,0,-0.2905764514721032,29,11
05_1d_long_clustered_blocks,valid_boundary,rx_all,M5 (hybrid),1.1453723216212788,0.36458333333333337,0.8672104720846824,0.27604166666666663,50,0.7189002448709103,0.3793103448275862,0.11458333333333334,0.005208333333333328,36,0.15238663561205057,29,11
05_1d_long_clustered_blocks,valid_boundary,rx_all,Experimental,0.7853981633974483,0.25,0.8508480103472356,0.2708333333333333,14,0.5665136092588597,0.3793103448275862,0.0,0.0,0,0.0,29,11
05_1d_long_clustered_blocks,oriented_valid,rx_all,M1 (sweep),0.5235987755982988,0.16666666666666666,0.1308996938995747,0.041666666666666664,18,0.8404288498845865,0.3793103448275862,-0.08333333333333334,-0.015629112846415657,5,0.0344742907801292,29,11
05_1d_long_clustered_blocks,oriented_valid,rx_all,M2 (eigen),0.7853981633974483,0.25,0.18,0.05729577951308232,13,0.8059545591044398,0.3793103448275862,0.0,0.0,0,-1.7541523789077473e-14,29,11
05_1d_long_clustered_blocks,oriented_valid,rx_all,M3 (theory),1.5707963267948966,0.5,1.1964627107873127,0.3808459092938592,1,0.2933610578827145,0.3793103448275862,0.25,0.32355012978077685,-12,-0.5125935012217429,29,11
05_1d_long_clustered_blocks,oriented_valid,rx_all,M4 (grad),1.0859183765140188,0.34565855483306407,0.5235987755982989,0.16666666666666669,13,0.2850896871166566,0.3793103448275862,0.09565855483306408,0.10937088715358437,0,-0.5208648719878007,29,11
05_1d_long_clustered_blocks,oriented_valid,rx_all,M5 (hybrid),0.19634954084936207,0.0625,0.04908738521234052,0.015625,48,0.8486998334919649,0.3793103448275862,-0.1875,-0.04167077951308232,35,0.042745274387507526,29,11
05_1d_long_clustered_blocks,oriented_valid,rx_all,Experimental,0.7853981633974483,0.25,0.18,0.05729577951308232,13,0.8059545591044573,0.3793103448275862,0.0,0.0,0,0.0,29,11
06_2d_tiny_corner_block,delta_cost,local_geometric,M1 (sweep),3.010692959690218,0.9583333333333333,0.7199483164476609,0.22916666666666666,14,0.5329623152316846,0.25,0.025,0.09583333333333333,-26,0.10051954664929058,4,1
06_2d_tiny_corner_block,delta_cost,local_geometric,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,40,0.2810963756825585,0.25,-0.43333333333333324,-0.044206565201871925,0,-0.15134639289983548,4,1
06_2d_tiny_corner_block,delta_cost,local_geometric,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.12879875775199404,0.25,-0.43333333333333324,0.21908304901623346,-39,-0.30364401083039994,4,1
06_2d_tiny_corner_block,delta_cost,local_geometric,M4 (grad),6.196782958120872,1.9724972781051087,0.6197450494509651,0.19727097615370442,40,0.2624992623902742,0.25,1.0391639447717753,0.0639376428203711,0,-0.1699435061921198,4,1
06_2d_tiny_corner_block,delta_cost,local_geometric,M5 (hybrid),3.1088677301148993,0.9895833333333333,0.7853981633974483,0.25,50,0.5554487591431427,0.25,0.056250000000000036,0.11666666666666667,10,0.12300599056074873,4,1
06_2d_tiny_corner_block,delta_cost,local_geometric,Experimental,2.9321531433504733,0.9333333333333332,0.41887902047863906,0.13333333333333333,40,0.432442768582394,0.25,0.0,0.0,0,0.0,4,1
06_2d_tiny_corner_block,descent,local_geometric,M1 (sweep),0.1308996938995747,0.041666666666666664,0.06544984694978735,0.020833333333333332,16,0.9968134563396265,0.25,-0.25833333333333336,-0.12916666666666668,-22,0.13290144660933367,4,1
06_2d_tiny_corner_block,descent,local_geometric,M2 (eigen),1.5707963267948966,0.5,0.28,0.0891267681314614,38,0.6018145121203028,0.25,0.2,-0.0608732318685386,0,-0.26209749760999,4,1
06_2d_tiny_corner_block,descent,local_geometric,M3 (theory),1.5707963267948966,0.5,1.1071487177940906,0.3524163823495668,1,0.7037287784239776,0.25,0.2,0.20241638234956677,-37,-0.16018323130631518,4,1
